path,file_name,leaf_weight,img_path,meta_path,EC관측치_sum,최근분무량_sum,총추정광량_sum,백색광추정광량_sum,적색광추정광량_sum,청색광추정광량_sum,내부온도관측치_mean,내부온도관측치_min,내부습도관측치_mean,내부습도관측치_min,CO2관측치_mean,최근분무량_mean,true_pixel
CASE55,CASE55_25,145.874,data/train/CASE55/image/CASE55_25,data/train/CASE55/meta/CASE55_25,2496.874655932188,759.0784444444445,182409.04935,149110.8672,22646.7654,10651.416749999997,27.439166612757578,22.100000381469727,54.266944442854985,34.79999923706055,470.2972222222222,759.0784444444445,28602
CASE55,CASE55_26,173.524,data/train/CASE55/image/CASE55_26,data/train/CASE55/meta/CASE55_26,1145.1507073187386,747.3557708333334,182273.05069999996,148940.6917,22670.760000000002,10661.598999999995,27.25461796389686,22.299999237060547,54.918125025431316,28.600000381469727,494.00347222222223,747.3557708333334,13566
CASE55,CASE55_27,186.284,data/train/CASE55/image/CASE55_27,data/train/CASE55/meta/CASE55_27,11.833395007997748,603.1467986111111,182540.86609999998,149141.8082,22717.0944,10681.963499999996,26.425624905692207,22.0,55.39409723679225,38.400001525878906,462.0215277777778,603.1467986111111,144383
CASE55,CASE55_28,201.571,data/train/CASE55/image/CASE55_28,data/train/CASE55/meta/CASE55_28,0.0,715.4683888888889,182439.4522,149169.6551,22628.5626,10641.234499999997,26.782222068309785,22.100000381469727,55.738125032848785,39.70000076293945,452.68611111111113,715.4683888888889,469145
CASE31,CASE31_01,171.552,data/train/CASE31/image/CASE31_01,data/train/CASE31/meta/CASE31_01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2337302
CASE31,CASE31_02,202.0,data/train/CASE31/image/CASE31_02,data/train/CASE31/meta/CASE31_02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2584119
CASE31,CASE31_03,244.189,data/train/CASE31/image/CASE31_03,data/train/CASE31/meta/CASE31_03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3027835
CASE31,CASE31_04,287.766,data/train/CASE31/image/CASE31_04,data/train/CASE31/meta/CASE31_04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3632822
CASE31,CASE31_05,302.834,data/train/CASE31/image/CASE31_05,data/train/CASE31/meta/CASE31_05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3804569
CASE31,CASE31_06,283.914,data/train/CASE31/image/CASE31_06,data/train/CASE31/meta/CASE31_06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4187132
CASE31,CASE31_07,295.089,data/train/CASE31/image/CASE31_07,data/train/CASE31/meta/CASE31_07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4619088
CASE31,CASE31_08,366.397,data/train/CASE31/image/CASE31_08,data/train/CASE31/meta/CASE31_08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4902882
CASE31,CASE31_09,401.508,data/train/CASE31/image/CASE31_09,data/train/CASE31/meta/CASE31_09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4932479
CASE42,CASE42_01,1.389,data/train/CASE42/image/CASE42_01,data/train/CASE42/meta/CASE42_01,2690.967278957367,755.4411458333333,0.0,0.0,0.0,0.0,27.669826230075625,25.799999237060547,37.73510411315494,27.39999961853028,481.79270833333334,755.4411458333333,0
CASE42,CASE42_02,1.141,data/train/CASE42/image/CASE42_02,data/train/CASE42/meta/CASE42_02,2685.2633543014526,743.705076388889,0.0,0.0,0.0,0.0,31.45545124610265,25.299999237060547,46.582777810096744,37.79999923706055,433.4034722222222,743.705076388889,0
CASE42,CASE42_03,1.679,data/train/CASE42/image/CASE42_03,data/train/CASE42/meta/CASE42_03,2728.5510504841805,729.4282638888888,144543.10579999996,119896.37499999999,7622.0088000000005,17024.722,29.764513732327355,22.100000381469727,44.07041657633252,36.59999847412109,445.484375,729.4282638888888,0
CASE42,CASE42_04,2.952,data/train/CASE42/image/CASE42_04,data/train/CASE42/meta/CASE42_04,2732.086117744446,705.1193125000001,213296.42464999997,213296.42464999997,0.0,0.0,30.678263868225944,27.299999237060547,39.0229165898429,36.20000076293945,442.78680555555553,705.1193125000001,0
CASE42,CASE42_05,4.028,data/train/CASE42/image/CASE42_05,data/train/CASE42/meta/CASE42_05,2812.759652376175,758.7311041666667,213220.61920000002,213220.61920000002,0.0,0.0,26.825763814316854,22.5,43.76701392200258,28.600000381469727,477.73576388888887,758.7311041666667,61
CASE42,CASE42_06,5.039,data/train/CASE42/image/CASE42_06,data/train/CASE42/meta/CASE42_06,2865.701598882675,744.1506527777777,213137.07849999997,213137.07849999997,0.0,0.0,26.27770822313097,24.100000381469727,54.49326385921902,33.400001525878906,453.1388888888889,744.1506527777777,35
CASE42,CASE42_07,6.294,data/train/CASE42/image/CASE42_07,data/train/CASE42/meta/CASE42_07,2930.5281788110733,730.2087361111112,213294.8776,213294.8776,0.0,0.0,26.28375002278222,24.39999961853028,54.27756946881612,36.900001525878906,450.62152777777777,730.2087361111112,33
CASE42,CASE42_08,7.851,data/train/CASE42/image/CASE42_08,data/train/CASE42/meta/CASE42_08,2998.789559483528,719.8587083333333,213220.6192,213220.6192,0.0,0.0,26.36565962963634,24.299999237060547,55.49048603375753,39.09999847412109,457.00104166666665,719.8587083333333,52
CASE42,CASE42_09,9.367,data/train/CASE42/image/CASE42_09,data/train/CASE42/meta/CASE42_09,3071.2384922504425,705.9212569444445,213185.03704999998,213185.03704999998,0.0,0.0,26.447742963499493,24.39999961853028,56.619618050257365,41.29999923706055,444.9277777777778,705.9212569444445,132
CASE42,CASE42_10,12.014,data/train/CASE42/image/CASE42_10,data/train/CASE42/meta/CASE42_10,3164.2473281621933,756.9208611111111,213245.372,213245.372,0.0,0.0,25.794444377554786,23.39999961853028,54.29326388835907,31.89999961853028,450.46770833333335,756.9208611111111,755
CASE42,CASE42_11,14.431,data/train/CASE42/image/CASE42_11,data/train/CASE42/meta/CASE42_11,3213.0339645147324,605.0966458333332,213168.01949999997,213168.01949999997,0.0,0.0,26.788159671756958,24.100000381469727,53.29465280108982,27.39999961853028,475.35555555555555,605.0966458333332,213
CASE42,CASE42_12,16.38,data/train/CASE42/image/CASE42_12,data/train/CASE42/meta/CASE42_12,3267.8569235801697,720.9052916666667,213267.0307,213267.0307,0.0,0.0,29.540138799614375,27.89999961853028,53.078402712610036,32.5,470.1951388888889,720.9052916666667,9699
CASE42,CASE42_13,20.382,data/train/CASE42/image/CASE42_13,data/train/CASE42/meta/CASE42_13,3424.070769548416,708.6333888888889,213166.47245,213166.47245,0.0,0.0,27.835937430461247,23.39999961853028,53.37152777115504,30.200000762939453,475.8121527777778,708.6333888888889,13834
CASE42,CASE42_14,23.302,data/train/CASE42/image/CASE42_14,data/train/CASE42/meta/CASE42_14,3619.0207245349884,760.5617708333334,213215.97805,213215.97805,0.0,0.0,27.412499896685283,22.89999961853028,53.61909729507234,19.89999961853028,492.65763888888887,760.5617708333334,42078
CASE42,CASE42_15,30.619,data/train/CASE42/image/CASE42_15,data/train/CASE42/meta/CASE42_15,3739.690756559372,683.6787777777778,213103.0434,213103.0434,0.0,0.0,28.722847011354233,23.0,54.85267361270057,31.299999237060547,482.6611111111111,683.6787777777778,89567
CASE42,CASE42_16,35.093,data/train/CASE42/image/CASE42_16,data/train/CASE42/meta/CASE42_16,3828.2907621860504,733.7004861111109,213192.77229999998,213192.77229999998,0.0,0.0,29.7898610273997,24.200000762939453,54.72298608356052,32.70000076293945,484.5229166666667,733.7004861111109,150907
CASE42,CASE42_17,40.411,data/train/CASE42/image/CASE42_17,data/train/CASE42/meta/CASE42_17,3689.659137635026,721.9037083333333,213116.96684999997,213116.96684999997,0.0,0.0,31.639305516084036,28.299999237060547,55.82187497615814,31.0,508.8208333333333,721.9037083333333,216189
CASE42,CASE42_18,43.244,data/train/CASE42/image/CASE42_18,data/train/CASE42/meta/CASE42_18,3235.447117328644,708.6494444444444,213168.0195,213168.0195,0.0,0.0,32.26361100011402,29.5,55.086597214804755,35.5,475.1579861111111,708.6494444444444,321500
CASE42,CASE42_19,55.415,data/train/CASE42/image/CASE42_19,data/train/CASE42/meta/CASE42_19,3379.531958580017,629.7526111111112,213219.07215,213219.07215,0.0,0.0,27.85395825041665,22.39999961853028,53.448472196526,28.5,470.5625,629.7526111111112,514977
CASE42,CASE42_20,69.398,data/train/CASE42/image/CASE42_20,data/train/CASE42/meta/CASE42_20,3433.376433134079,745.8544861111111,213143.26669999998,213143.26669999998,0.0,0.0,28.148680453830295,24.39999961853028,52.85388885736465,18.299999237060547,493.83680555555554,745.8544861111111,590648
CASE42,CASE42_21,83.918,data/train/CASE42/image/CASE42_21,data/train/CASE42/meta/CASE42_21,3485.4417910575867,689.5388888888889,213214.43099999998,213214.43099999998,0.0,0.0,28.300972157054478,25.600000381469727,54.394166662957936,32.5,494.93541666666664,689.5388888888889,858050
CASE42,CASE42_22,106.825,data/train/CASE42/image/CASE42_22,data/train/CASE42/meta/CASE42_22,3584.6272609233856,721.8081319444444,213096.8552,213096.8552,0.0,0.0,27.413263862662845,24.89999961853028,54.491527758704294,32.099998474121094,478.39375,721.8081319444444,1237907
CASE42,CASE42_23,127.014,data/train/CASE42/image/CASE42_23,data/train/CASE42/meta/CASE42_23,3786.20383143425,710.5185902777778,213293.33054999998,213293.33054999998,0.0,0.0,22.293819353315566,18.39999961853028,52.98916661606894,25.200000762939453,480.51944444444445,710.5185902777778,1362934
CASE42,CASE42_24,160.211,data/train/CASE42/image/CASE42_24,data/train/CASE42/meta/CASE42_24,3795.6833879947662,762.3085486111112,213082.93174999996,213082.93174999996,0.0,0.0,24.49763871298896,22.5,52.942569462458295,35.20000076293945,461.3041666666667,762.3085486111112,1544341
CASE42,CASE42_25,184.96,data/train/CASE42/image/CASE42_25,data/train/CASE42/meta/CASE42_25,3771.3769810199738,725.5178055555556,213130.8903,213130.8903,0.0,0.0,25.0987498693996,21.299999237060547,53.007430566681755,34.0,487.1777777777778,725.5178055555556,1834725
CASE42,CASE42_26,232.326,data/train/CASE42/image/CASE42_26,data/train/CASE42/meta/CASE42_26,3916.8448456525803,727.485673611111,213146.36079999997,213146.36079999997,0.0,0.0,28.632847113079496,22.89999961853028,54.425416661633385,25.799999237060547,524.3916666666667,727.485673611111,2489773
CASE42,CASE42_27,272.065,data/train/CASE42/image/CASE42_27,data/train/CASE42/meta/CASE42_27,2896.601810141932,580.5771111111111,213284.04825,213284.04825,0.0,0.0,28.243680441379546,22.700000762939453,55.51784722805023,37.09999847412109,523.3625,580.5771111111111,2657363
CASE42,CASE42_28,290.788,data/train/CASE42/image/CASE42_28,data/train/CASE42/meta/CASE42_28,24.99767540459282,707.3036875,213288.6894,213288.6894,0.0,0.0,27.27208319372601,22.299999237060547,55.34020836618212,38.09999847412109,489.7729166666667,707.3036875,3084020
CASE61,CASE61_01,1.001,data/train/CASE61/image/CASE61_01,data/train/CASE61/meta/CASE61_01,2174.1770375370907,726.6625486111111,223403.06699999998,183046.956,13503.168,26852.943,27.05472220977143,24.7999992370605,35.51201381219754,27.0,450.409375,726.6625486111111,0
CASE61,CASE61_02,1.434,data/train/CASE61/image/CASE61_02,data/train/CASE61/meta/CASE61_02,2204.614628732197,646.7076388888889,236947.67959999997,209885.1794,10576.6542,16485.846,30.2370137598779,21.7999992370605,43.45763889153795,30.2000007629394,405.02708333333334,646.7076388888889,5
CASE61,CASE61_03,1.378,data/train/CASE61/image/CASE61_03,data/train/CASE61/meta/CASE61_03,2282.992407441132,738.5496805555556,213229.90149999998,213229.90149999998,0.0,0.0,28.496111061837897,21.7999992370605,37.99020836485753,27.2000007629394,422.06458333333336,738.5496805555556,22
CASE61,CASE61_04,2.198,data/train/CASE61/image/CASE61_04,data/train/CASE61/meta/CASE61_04,2283.8569428920673,725.0810833333334,213223.7133,213223.7133,0.0,0.0,29.883958211209997,26.7999992370605,29.294374970595,20.1000003814697,422.73055555555555,725.0810833333334,0
CASE61,CASE61_05,2.502,data/train/CASE61/image/CASE61_05,data/train/CASE61/meta/CASE61_05,2348.9077776074346,712.47875,213231.44855,213231.44855,0.0,0.0,26.452187387148495,22.1000003814697,35.022743048932774,24.3999996185302,443.80833333333334,712.47875,15
CASE61,CASE61_06,3.375,data/train/CASE61/image/CASE61_06,data/train/CASE61/meta/CASE61_06,2364.9139457940987,764.7063055555556,213245.372,213245.372,0.0,0.0,25.692777727709835,23.0,40.71986113389329,31.6000003814697,424.6013888888889,764.7063055555556,6
CASE61,CASE61_07,4.224,data/train/CASE61/image/CASE61_07,data/train/CASE61/meta/CASE61_07,2373.2281731367043,735.8343055555555,213236.0897,213236.0897,0.0,0.0,25.675728838311255,23.2999992370605,43.09680560827252,36.099998474121,420.2472222222222,735.8343055555555,370
CASE61,CASE61_08,5.529,data/train/CASE61/image/CASE61_08,data/train/CASE61/meta/CASE61_08,2380.002454757683,737.7217986111112,213260.8425,213260.8425,0.0,0.0,25.731388880146834,23.0,50.908125143580925,45.0,421.59027777777777,737.7217986111112,352
CASE61,CASE61_09,7.128,data/train/CASE61/image/CASE61_09,data/train/CASE61/meta/CASE61_09,2385.2596952915123,724.6372152777777,213229.9015,213229.9015,0.0,0.0,25.703263809945806,23.0,55.93666665024224,50.4000015258789,409.8902777777778,724.6372152777777,346
CASE61,CASE61_10,7.922,data/train/CASE61/image/CASE61_10,data/train/CASE61/meta/CASE61_10,2398.4968948364203,710.1925277777777,213115.41979999997,213115.41979999997,0.0,0.0,25.54513881802555,22.7999992370605,48.29395832882983,42.7000007629394,420.10277777777776,710.1925277777777,1716
CASE61,CASE61_11,9.737,data/train/CASE61/image/CASE61_11,data/train/CASE61/meta/CASE61_11,2387.628898859018,713.4396388888889,213259.29544999998,213259.29544999998,0.0,0.0,26.315347206592513,23.2000007629394,43.818749830457854,37.2999992370605,445.5208333333333,713.4396388888889,106
CASE61,CASE61_12,12.335,data/train/CASE61/image/CASE61_12,data/train/CASE61/meta/CASE61_12,2364.90386205911,764.9750763888889,213143.26669999998,213143.26669999998,0.0,0.0,28.95663175317972,27.2000007629394,42.577847190697945,36.0,441.8597222222222,764.9750763888889,84
CASE61,CASE61_13,15.796,data/train/CASE61/image/CASE61_13,data/train/CASE61/meta/CASE61_13,2385.8384917974404,752.4129305555556,213129.34325,213129.34325,0.0,0.0,27.10152765512462,22.7999992370605,47.2560416354073,26.7999992370605,446.9868055555556,752.4129305555556,1278
CASE61,CASE61_14,19.505,data/train/CASE61/image/CASE61_14,data/train/CASE61/meta/CASE61_14,2427.695848703377,721.9948194444445,198659.50265,182788.59865,9730.223999999998,6140.679999999998,25.74499992529547,21.6000003814697,53.02000005510114,23.2999992370605,459.96736111111113,721.9948194444445,686
CASE61,CASE61_15,25.151,data/train/CASE61/image/CASE61_15,data/train/CASE61/meta/CASE61_15,2421.5140999555515,709.1290347222222,162095.25240000003,106460.24575,34097.9814,21537.025249999995,26.582499963707352,21.7000007629394,51.54923611217071,36.2999992370605,442.28263888888887,709.1290347222222,5460
CASE61,CASE61_16,30.886,data/train/CASE61/image/CASE61_16,data/train/CASE61/meta/CASE61_16,2406.8198351859974,760.4813958333333,162014.5341,106480.3574,34087.2252,21446.951499999996,26.830937406089525,22.1000003814697,52.62076386610663,31.6000003814697,448.97291666666666,760.4813958333333,6391
CASE61,CASE61_17,37.746,data/train/CASE61/image/CASE61_17,data/train/CASE61/meta/CASE61_17,2386.930143237107,748.423826388889,162020.00420000002,106498.92199999999,34091.362199999996,21429.719999999994,27.8154165440135,26.1000003814697,50.504236091507764,35.099998474121,464.77222222222224,748.423826388889,13045
CASE61,CASE61_18,44.097,data/train/CASE61/image/CASE61_18,data/train/CASE61/meta/CASE61_18,2393.7337429523404,669.3769791666666,162117.3464,106484.99855,34092.1896,21540.158249999993,28.070069387223946,25.2000007629394,56.626944420072725,40.9000015258789,444.36944444444447,669.3769791666666,17881
CASE61,CASE61_19,54.752,data/train/CASE61/image/CASE61_19,data/train/CASE61/meta/CASE61_19,2472.2621860504087,656.7523194444444,162059.9657,106508.20429999998,34093.8444,21457.916999999994,25.28708321650819,21.2999992370605,53.34993053542239,24.8999996185302,435.99791666666664,656.7523194444444,24858
CASE61,CASE61_20,68.473,data/train/CASE61/image/CASE61_20,data/train/CASE61/meta/CASE61_20,2498.7731986045774,709.5201736111111,162023.89550000004,106450.96345,34123.6308,21449.301249999993,25.61201381219754,22.2999992370605,51.9818750288751,17.8999996185302,456.0152777777778,709.5201736111111,31332
CASE61,CASE61_21,79.222,data/train/CASE61/image/CASE61_21,data/train/CASE61/meta/CASE61_21,2519.2856394052437,760.8189513888889,162069.8593,106441.68114999999,34102.1184,21526.059749999993,26.263263834847304,22.8999996185302,54.310555619663624,32.2000007629394,457.2923611111111,760.8189513888889,43205
CASE61,CASE61_22,94.746,data/train/CASE61/image/CASE61_22,data/train/CASE61/meta/CASE61_22,2580.998779892914,747.7343680555557,162037.24930000002,106474.1692,34100.463599999995,21462.616499999993,26.209305498335056,23.3999996185302,55.27486117415954,31.7000007629394,441.41527777777776,747.7343680555557,49461
CASE61,CASE61_23,109.827,data/train/CASE61/image/CASE61_23,data/train/CASE61/meta/CASE61_23,2669.8722872734,735.8688055555556,162081.3287,106517.4866,34129.4226,21434.419499999993,22.07930543422694,18.3999996185302,52.13236109680596,24.0,441.37152777777777,735.8688055555556,26605
CASE61,CASE61_24,126.692,data/train/CASE61/image/CASE61_24,data/train/CASE61/meta/CASE61_24,2658.3975731134346,718.6940277777777,162142.94235000003,106519.03365,34095.4992,21528.409499999994,23.753541530503117,21.3999996185302,52.53020831214053,34.2999992370605,426.63125,718.6940277777777,27853
CASE61,CASE61_25,146.71,data/train/CASE61/image/CASE61_25,data/train/CASE61/meta/CASE61_25,2638.512452244752,711.0526180555555,162042.38015,106441.68114999999,34130.25,21470.448999999993,24.40770822895893,21.0,52.35565971268544,34.4000015258789,445.76423611111113,711.0526180555555,30408
CASE61,CASE61_26,177.901,data/train/CASE61/image/CASE61_26,data/train/CASE61/meta/CASE61_26,2396.7406631034037,761.2529375,161980.01585000003,106454.05755,34094.6718,21431.28649999999,26.618263811535265,22.1000003814697,54.83263887034518,31.0,483.6666666666667,761.2529375,83684
CASE61,CASE61_27,196.837,data/train/CASE61/image/CASE61_27,data/train/CASE61/meta/CASE61_27,1061.5600297449243,749.4918819444445,162106.59115000002,106478.81034999999,34094.6718,21533.108999999993,26.51986102528038,21.8999996185302,55.44118054178022,36.9000015258789,479.23541666666665,749.4918819444445,254831
CASE61,CASE61_28,204.018,data/train/CASE61/image/CASE61_28,data/train/CASE61/meta/CASE61_28,0.2072502765222384,735.4026111111111,162059.68325000003,106497.37494999998,34115.356799999994,21446.951499999996,25.80083323982023,21.7999992370605,55.13656246927045,36.599998474121,443.88854166666664,735.4026111111111,47428
CASE49,CASE49_01,0.059,data/train/CASE49/image/CASE49_01,data/train/CASE49/meta/CASE49_01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_02,0.33,data/train/CASE49/image/CASE49_02,data/train/CASE49/meta/CASE49_02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_03,1.046,data/train/CASE49/image/CASE49_03,data/train/CASE49/meta/CASE49_03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_04,1.768,data/train/CASE49/image/CASE49_04,data/train/CASE49/meta/CASE49_04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_05,2.687,data/train/CASE49/image/CASE49_05,data/train/CASE49/meta/CASE49_05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_06,4.283,data/train/CASE49/image/CASE49_06,data/train/CASE49/meta/CASE49_06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_07,6.28,data/train/CASE49/image/CASE49_07,data/train/CASE49/meta/CASE49_07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE49,CASE49_08,8.245,data/train/CASE49/image/CASE49_08,data/train/CASE49/meta/CASE49_08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,29
CASE49,CASE49_09,10.742,data/train/CASE49/image/CASE49_09,data/train/CASE49/meta/CASE49_09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,110
CASE49,CASE49_10,13.162,data/train/CASE49/image/CASE49_10,data/train/CASE49/meta/CASE49_10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,44
CASE49,CASE49_11,17.273,data/train/CASE49/image/CASE49_11,data/train/CASE49/meta/CASE49_11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,36
CASE49,CASE49_12,21.517,data/train/CASE49/image/CASE49_12,data/train/CASE49/meta/CASE49_12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,139
CASE49,CASE49_13,28.062,data/train/CASE49/image/CASE49_13,data/train/CASE49/meta/CASE49_13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,167
CASE49,CASE49_14,35.146,data/train/CASE49/image/CASE49_14,data/train/CASE49/meta/CASE49_14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,244
CASE49,CASE49_15,41.477,data/train/CASE49/image/CASE49_15,data/train/CASE49/meta/CASE49_15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,236
CASE49,CASE49_16,45.842,data/train/CASE49/image/CASE49_16,data/train/CASE49/meta/CASE49_16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,89
CASE49,CASE49_17,48.929,data/train/CASE49/image/CASE49_17,data/train/CASE49/meta/CASE49_17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43
CASE49,CASE49_18,47.988,data/train/CASE49/image/CASE49_18,data/train/CASE49/meta/CASE49_18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,63
CASE49,CASE49_19,49.721,data/train/CASE49/image/CASE49_19,data/train/CASE49/meta/CASE49_19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,82
CASE49,CASE49_20,51.066,data/train/CASE49/image/CASE49_20,data/train/CASE49/meta/CASE49_20,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,631
CASE49,CASE49_21,50.67,data/train/CASE49/image/CASE49_21,data/train/CASE49/meta/CASE49_21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,815
CASE49,CASE49_22,53.516,data/train/CASE49/image/CASE49_22,data/train/CASE49/meta/CASE49_22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2772
CASE49,CASE49_23,56.192,data/train/CASE49/image/CASE49_23,data/train/CASE49/meta/CASE49_23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6891
CASE49,CASE49_24,57.665,data/train/CASE49/image/CASE49_24,data/train/CASE49/meta/CASE49_24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12316
CASE49,CASE49_25,59.518,data/train/CASE49/image/CASE49_25,data/train/CASE49/meta/CASE49_25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14655
CASE49,CASE49_26,60.599,data/train/CASE49/image/CASE49_26,data/train/CASE49/meta/CASE49_26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5960
CASE49,CASE49_27,61.358,data/train/CASE49/image/CASE49_27,data/train/CASE49/meta/CASE49_27,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4990
CASE49,CASE49_28,63.529,data/train/CASE49/image/CASE49_28,data/train/CASE49/meta/CASE49_28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,857
CASE49,CASE49_29,65.199,data/train/CASE49/image/CASE49_29,data/train/CASE49/meta/CASE49_29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,329
CASE49,CASE49_30,66.225,data/train/CASE49/image/CASE49_30,data/train/CASE49/meta/CASE49_30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5258
CASE49,CASE49_31,69.165,data/train/CASE49/image/CASE49_31,data/train/CASE49/meta/CASE49_31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6593
CASE49,CASE49_32,70.232,data/train/CASE49/image/CASE49_32,data/train/CASE49/meta/CASE49_32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2914
CASE49,CASE49_33,68.305,data/train/CASE49/image/CASE49_33,data/train/CASE49/meta/CASE49_33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6278
CASE49,CASE49_34,69.554,data/train/CASE49/image/CASE49_34,data/train/CASE49/meta/CASE49_34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5274
CASE49,CASE49_35,72.017,data/train/CASE49/image/CASE49_35,data/train/CASE49/meta/CASE49_35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3996
CASE49,CASE49_36,73.147,data/train/CASE49/image/CASE49_36,data/train/CASE49/meta/CASE49_36,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1703
CASE49,CASE49_37,74.549,data/train/CASE49/image/CASE49_37,data/train/CASE49/meta/CASE49_37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1662
CASE49,CASE49_38,74.015,data/train/CASE49/image/CASE49_38,data/train/CASE49/meta/CASE49_38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64
CASE45,CASE45_01,1.27,data/train/CASE45/image/CASE45_01,data/train/CASE45/meta/CASE45_01,1082.7445282936096,724.1273518518519,36023.05925,36023.05925,0.0,0.0,32.465862536032255,31.39999961853028,55.5913728915694,41.09999847412109,515.634508348794,724.1273518518519,0
CASE45,CASE45_02,2.137,data/train/CASE45/image/CASE45_02,data/train/CASE45/meta/CASE45_02,2909.9084820747375,738.813986111111,213186.58409999998,213186.58409999998,0.0,0.0,32.049235925409526,27.89999961853028,49.377777785725065,41.79999923706055,509.9166666666667,738.813986111111,0
CASE45,CASE45_03,2.931,data/train/CASE45/image/CASE45_03,data/train/CASE45/meta/CASE45_03,2912.7594752311707,666.4728402777777,213195.86639999997,213195.86639999997,0.0,0.0,31.54131940868166,24.600000381469727,52.98892363972134,40.09999847412109,510.4159722222222,666.4728402777777,34
CASE45,CASE45_04,3.534,data/train/CASE45/image/CASE45_04,data/train/CASE45/meta/CASE45_04,2973.685952425003,717.8743194444445,213208.24279999998,213208.24279999998,0.0,0.0,28.929930441909367,24.600000381469727,55.97652773592207,48.900001525878906,518.0534722222222,717.8743194444445,0
CASE45,CASE45_05,4.862,data/train/CASE45/image/CASE45_05,data/train/CASE45/meta/CASE45_05,2971.521066904068,640.2307500000001,212929.7738,212929.7738,0.0,0.0,30.186180464426677,27.299999237060547,58.112569463253024,50.20000076293945,541.75625,640.2307500000001,27
CASE45,CASE45_06,5.565,data/train/CASE45/image/CASE45_06,data/train/CASE45/meta/CASE45_06,3025.570554494858,750.2408055555555,213219.07215,213219.07215,0.0,0.0,26.460902773009405,24.39999961853028,57.662083350287546,48.20000076293945,542.7354166666667,750.2408055555555,135
CASE45,CASE45_07,7.746,data/train/CASE45/image/CASE45_07,data/train/CASE45/meta/CASE45_07,3007.302979707718,724.5239513888889,213231.44855,213231.44855,0.0,0.0,28.167916549576653,22.39999961853028,57.824722223811676,46.0,539.1875,724.5239513888889,371
CASE45,CASE45_08,10.198,data/train/CASE45/image/CASE45_08,data/train/CASE45/meta/CASE45_08,3029.1248672008514,717.6255833333333,213208.24279999998,213208.24279999998,0.0,0.0,26.33048609097799,22.600000381469727,58.93104166719649,45.20000076293945,534.00625,717.6255833333333,428
CASE45,CASE45_09,11.91,data/train/CASE45/image/CASE45_09,data/train/CASE45/meta/CASE45_09,2998.4368875026703,720.4034722222223,213273.21889999998,213273.21889999998,0.0,0.0,27.719236124886407,26.799999237060547,60.90388893286387,54.5,533.1631944444445,720.4034722222223,843
